audience1|audience2|audience3|audience4|audience5|audience6|audience7|contributor1id|contributor1name|contributor1role|contributor2id|contributor2name|contributor2role|contributor3id|contributor3name|contributor3role|contributor4id|contributor4name|contributor4role|contributor5id|contributor5name|contributor5role|creator1id|creator1name|creator2id|creator2name|format1|language1|licenseCondition1|publicationType1|publicationVersion1|publishDate1|publisher1|publisher2|repoName|resourceIdentifier1|resourceIdentifier2|resourceIdentifier3|source1|source2|subject10key|subject10value|subject11key|subject11value|subject12key|subject12value|subject1key|subject1value|subject2key|subject2value|subject3key|subject3value|subject4key|subject4value|subject5key|subject5value|subject6key|subject6value|subject7key|subject7value|subject8key|subject8value|subject9key|subject9value|title1|title2|title3
generalPublic||||||||||||||||||||||2073994|CELSO VALDERRAMA DELGADO|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/199|||||||||||info:eu-repo/classification/LEM/Política urbana - Nayarit – Tepic|Política urbana - Nayarit – Tepic|info:eu-repo/classification/LEM/Urbanizacion - Nayarit - Tepic|Urbanizacion - Nayarit - Tepic|info:eu-repo/classification/LEM/Gobierno local - Nayarit - Tepic|Gobierno local - Nayarit - Tepic|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|||||||||Marco legal y proceso de urbanización en la ciudad de Tepic Nayarit 1981-1993||
generalPublic|||||||2004134|MATILDE LUNA LEDESMA|asesorTesis|||||||||||||850841|ELVIRA ROCHA HERRERA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||1996-10|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/255|||||||||||info:eu-repo/classification/LEM/Crysel de Celulosa y Derivados (Jalisco); Participación de los empleados en la administración; Jalisco; Trabajo y trabajadores|Crysel de Celulosa y Derivados (Jalisco); Participación de los empleados en la administración; Jalisco; Trabajo y trabajadores|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||||||||Alcances y límites de la participación obrera: el caso de Crysel||
generalPublic||||||||||||||||||||||2077004|LAURA LOEZA REYES|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/204|||||||||||info:eu-repo/classification/LEM/Movimientos sociales - México|Movimientos sociales - México|info:eu-repo/classification/LEM/Cultura política - México|Cultura política - México|info:eu-repo/classification/LEM/Participación social - México.|Participación social - México.|info:eu-repo/classification/LEM/México - Política y gobierno - 1982-1988|México - Política y gobierno - 1982-1988|info:eu-repo/classification/LEM/México - Política y gobierno - 1988-1994|México - Política y gobierno - 1988-1994|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||El papel de las organizaciones no gubernamentales en el proceso de cambio político en México 1980-1996||
generalPublic||||||||||||||||||||||2076976|ALEJANDRO ALVAREZ MARTINEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/205|||||||||||info:eu-repo/classification/LEM/Haití - Política y gobierno - 1986-|Haití - Política y gobierno - 1986-|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||||||||Haití: ¿hacia la democracia? 1986-1991||
generalPublic||||||||||||||||||||||2077500|THELMA ANA MARIA CAMACHO MORFIN|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/206|||||||||||info:eu-repo/classification/LEM/Urrutia Juan Bautista - Critica e interpretacion|Urrutia Juan Bautista - Critica e interpretacion|info:eu-repo/classification/LEM/México - Historia - Revolución maderista 1910-1911 - Humorismo caricaturas etc.|México - Historia - Revolución maderista 1910-1911 - Humorismo caricaturas etc.|info:eu-repo/classification/LEM/México - Vida social y costumbres - 1910-1911 - Humorismo caricaturas etc.|México - Vida social y costumbres - 1910-1911 - Humorismo caricaturas etc.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||Juan B. Urrutia: sus imágenes de México a través de las historietas de El Buen tono 1909-1912||
generalPublic||||||||||||||||||||||2121623|ANTONIO GOMEZ NASHIKI|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/207|||||||||||info:eu-repo/classification/LEM/Educación primaria - México (D.F.) - Obrera|Educación primaria - México (D.F.) - Obrera|info:eu-repo/classification/LEM/Estudiantes - México (D.F.) - Obrera|Estudiantes - México (D.F.) - Obrera|info:eu-repo/classification/LEM/Maestros - México (D.F.) - Obrera|Maestros - México (D.F.) - Obrera|info:eu-repo/classification/LEM/Violencia|Violencia|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||La violencia en la escuela primaria: un estudio de caso||
generalPublic||||||||||||||||||||||2025447|FERNANDO VIZCAINO GUERRA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/208|||||||||||info:eu-repo/classification/LEM/Mexico - Historia - Guerra de independencia 1810-1821 - Historiografia|Mexico - Historia - Guerra de independencia 1810-1821 - Historiografia|info:eu-repo/classification/LEM/México - Historia - Federalismo y centralismo 1824-1853 - Historiografía|México - Historia - Federalismo y centralismo 1824-1853 - Historiografía|info:eu-repo/classification/LEM/Mier Servando Teresa de fray 1763-1827|Mier Servando Teresa de fray 1763-1827|info:eu-repo/classification/LEM/Bustamante Carlos María de 1774-1848|Bustamante Carlos María de 1774-1848|info:eu-repo/classification/LEM/Alamán Lucas 1792-1853|Alamán Lucas 1792-1853|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||Las Cortes de Cádiz en la historiografía mexicana de la primera mitad del siglo XIX: Teresa de Mier Carlos María de Bustamante y Lucas Alamán||
generalPublic||||||||||||||||||||||2121429|URSULA DEL CARMEN ZURITA RIVERA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/209|||||||||||info:eu-repo/classification/LEM/Derechos humanos - México|Derechos humanos - México|info:eu-repo/classification/LEM/Movimientos sociales - México|Movimientos sociales - México|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||||||Participación política y políticas públicas: un estudios de las ONG’s de derechos humanos en México||
generalPublic||||||||||||||||||||||2083152|ALICIA MARQUEZ MURRIETA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/210|||||||||||info:eu-repo/classification/LEM/Aborto - México|Aborto - México|info:eu-repo/classification/LEM/Mujeres - Problemas sociales y morales|Mujeres - Problemas sociales y morales|info:eu-repo/classification/LEM/Mujeres - México - Condiciones sociales|Mujeres - México - Condiciones sociales|info:eu-repo/classification/LEM/Grupo de Información en Reproducción Elegida (México)|Grupo de Información en Reproducción Elegida (México)|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||De la relación vinculante entre tema y organización: variaciones alrededor del aborto desde el Grupo de Información en Reproducción Elegida (GIRE)||
generalPublic||||||||||||||||||||||2083738|GUADALUPE SANTIAGO QUIJADA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/211|||||||||||info:eu-repo/classification/LEM/Urbanizacion - Chihuahua - Ciudad Juarez|Urbanizacion - Chihuahua - Ciudad Juarez|info:eu-repo/classification/LEM/Tierras - Tenencia - Chihuahua - Ciudad Juarez|Tierras - Tenencia - Chihuahua - Ciudad Juarez|info:eu-repo/classification/LEM/Ciudad Juárez (Chihuahua) - Condiciones sociales|Ciudad Juárez (Chihuahua) - Condiciones sociales|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||Cambios y permanencias en la estructura de la propiedad de la tierra y conformación urbana de Ciudad Juárez 1888-1935||
generalPublic||||||||||||||||||||||2025635|MARIA JOSE RHI SAUSI GARAVITO|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/212|||||||||||info:eu-repo/classification/LEM/Impuestos - México - Historia|Impuestos - México - Historia|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||||||Breve historia de un longevo impuesto: el dilema de las alcabalas en México 1821-1896||
generalPublic||||||||||||||||||||||857743|ANTONIO ROUSSET BONILLA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/213|||||||||||info:eu-repo/classification/LEM/Partido Comunista Mexicano - Historia|Partido Comunista Mexicano - Historia|info:eu-repo/classification/LEM/Partidos comunistas - México|Partidos comunistas - México|info:eu-repo/classification/LEM/Movimientos sociales - México|Movimientos sociales - México|info:eu-repo/classification/LEM/México - Política y gobierno - 1952-1958|México - Política y gobierno - 1952-1958|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||La izquierda cercada: el Partido Comunista y el poder durante las coyunturas de 1955 a 1960||
generalPublic||||||||||||||||||||||2083163|CARLOS RAFAEL REA RODRIGUEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/214|||||||||||info:eu-repo/classification/LEM/Partidos políticos - Nayarit|Partidos políticos - Nayarit|info:eu-repo/classification/LEM/Nayarit - Política y gobierno - 1970-|Nayarit - Política y gobierno - 1970-|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||||||“Identidades políticas en Nayarit: el caso de los partidos opositores de izquierda 1972-1997||
generalPublic||||||||||||||||||||||2035796|GERARDO GURZA LAVALLE|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/215|||||||||||info:eu-repo/classification/LEM/Confederate States of America - Relaciones exteriores|Confederate States of America - Relaciones exteriores|info:eu-repo/classification/LEM/Estados del Sur (Estados Unidos) - Relaciones exteriores - México - 1861-1865|Estados del Sur (Estados Unidos) - Relaciones exteriores - México - 1861-1865|info:eu-repo/classification/LEM/México - Relaciones exteriores - Estados Unidos - Estados del Sur - 1861-1867|México - Relaciones exteriores - Estados Unidos - Estados del Sur - 1861-1867|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||Una vecindad efímera: los Estados Confederados de América y su política exterior hacia México 1861-1865||
generalPublic||||||||||||||||||||||2083738|GUADALUPE SANTIAGO QUIJADA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/216|||||||||||info:eu-repo/classification/LEM/Urbanizacion - Chihuahua - Ciudad Juarez|Urbanizacion - Chihuahua - Ciudad Juarez|info:eu-repo/classification/LEM/Tierras - Tenencia - Chihuahua - Ciudad Juarez|Tierras - Tenencia - Chihuahua - Ciudad Juarez|info:eu-repo/classification/LEM/Ciudad Juárez (Chihuahua) - Condiciones sociales|Ciudad Juárez (Chihuahua) - Condiciones sociales|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||Cambios y permanencias en la estructura de la propiedad de la tierra y conformación urbana de Ciudad Juárez 1888-1935||
generalPublic||||||||||||||||||||||2201271|JESUS EDGAR MENDOZA GARCIA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/217|||||||||||info:eu-repo/classification/LEM/Ejidos - Oaxaca - Cuicatlán - Historia|Ejidos - Oaxaca - Cuicatlán - Historia|info:eu-repo/classification/LEM/Tierras - Tenencia - Oaxaca - Cuicatlan - Historia|Tierras - Tenencia - Oaxaca - Cuicatlan - Historia|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||||Desamortización comunal y expansión agrícola en el distrito de Cuicatlán Oaxaca 1856-1910||
generalPublic||||||||||||||||||||||852804|JUAN JESUS ESTRELLA CHAVEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/218|||||||||||info:eu-repo/classification/LEM/México (D.F.) - Política social - 1994-2000|México (D.F.) - Política social - 1994-2000|info:eu-repo/classification/LEM/Iztapalapa (D.F.) - Condiciones sociales - 1994|Iztapalapa (D.F.) - Condiciones sociales - 1994|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|||||||||||Las políticas sociales del gobierno del Distrito Federal y las demandas de la ciudadanía: el caso de la Delegación Iztapalapa 1994-1998||
generalPublic||||||||||||||||||||||851375|LETICIA CALVARIO MARTINEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/219|||||||||||info:eu-repo/classification/LEM/Mujeres - Salud e higiene|Mujeres - Salud e higiene|info:eu-repo/classification/LEM/Salubridad pública|Salubridad pública|info:eu-repo/classification/LEM/Control de la natalidad - México|Control de la natalidad - México|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||||Políticas de salud reproductiva en México y los acuerdos de El Cairo y Beijing||
generalPublic||||||||||||||||||||||2035793|LUIS ERNESTO LOPEZ ASPEITIA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/220|||||||||||info:eu-repo/classification/LEM/Asamblea de Barrios (México D.F.)|Asamblea de Barrios (México D.F.)|info:eu-repo/classification/LEM/Alianza Cívica (México)|Alianza Cívica (México)|info:eu-repo/classification/LEM/Movimientos sociales - México (D.F.)|Movimientos sociales - México (D.F.)|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|||||||||Imaginarios sociales y creación de ciudadanía: las transformaciones identitarias en dos organizaciones sociales: Asamblea de Barrios de la ciudad de México y Alianza Cívica||
generalPublic||||||||||||||||||||||2083166|MARIA EUGENIA CHAOUL PEREYRA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/221|||||||||||info:eu-repo/classification/LEM/Educación - México (D.F.) - Historia|Educación - México (D.F.) - Historia|info:eu-repo/classification/LEM/Educación y Estado - México (D.F.) - Historia|Educación y Estado - México (D.F.) - Historia|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||||La instrucción pública y el Ayuntamiento de la ciudad de México: una visión de la educación municipal en la ciudad 1867-1896||
generalPublic||||||||||||||||||||||2025635|MARIA JOSE RHI SAUSI GARAVITO|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/222|||||||||||info:eu-repo/classification/LEM/Impuestos - México - Historia|Impuestos - México - Historia|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||||||Breve historia de un longevo impuesto: el dilema de las alcabalas en México 1821-1896||
generalPublic||||||||||||||||||||||2123805|NORMA ILSE VELOZ AVILA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc/4.0|info:eu-repo/semantics/masterThesis||2017-03|Instituto Mora||Repositorio MORA|http://mora.repositorioinstitucional.mx/jspui/handle/1018/223|||||||||||info:eu-repo/classification/LEM/Sindicato Nacional de Trabajadores de la Educación (México)|Sindicato Nacional de Trabajadores de la Educación (México)|info:eu-repo/classification/LEM/Descentralización en la administración|Descentralización en la administración|info:eu-repo/classification/LEM/Educación primaria - Guanajuato|Educación primaria - Guanajuato|info:eu-repo/classification/LEM/Educación primaria - Tlaxcala|Educación primaria - Tlaxcala|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/59|CIENCIA POLÍTICA|||||||La federalización de la educación básica y el Sindicato Nacional de Trabajadores de la Educación en Guanajuato y Tlaxcala: un estudio comparativo||
