title1,resourceIdentifier1,creator1id,creator1name,contributor1id,contributor1name,contributor1role,contributor2id,contributor2name,contributor2role,format1,language1,licenseCondition1,publicationType1,publicationVersion1,publishDate1,publisher1,publisher2,repoName,,resourceIdentifier2,resourceIdentifier3,source1,source2,subject1key,subject1value,subject2key,subject2value,subject3key,subject3value,subject4key,subject4value,subject5key,subject5value,,title2,title3,,,,,,,,,,,,,,,,,,,,,,,,,,
La construcción de un espacio fronterizo : vivir y producir en el corregimiento de Samaná Norte Antioquia Colombia 1950-2016,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/65,3000633,Jaiber Alberto Orozco Sánchez,3000634,Martha Chávez Torres,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-21,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Geografía Humana -- Colombia,Geografía Humana -- Colombia,info:eu-repo/classification/LEMB/Ciudades y Pueblos -- Crecimiento,Ciudades y Pueblos -- Crecimiento,info:eu-repo/classification/LEMB/Naturaleza -- Efecto de los Seres Humanos sobre,Naturaleza -- Efecto de los Seres Humanos sobre,info:eu-repo/classification/LEMB/Territorialidad Humana,Territorialidad Humana,info:eu-repo/classification/LEMB/Conducta Espacial,Conducta Espacial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conflicto por el agua y conformación territorial : la hacienda de Villejé Jocotitlán (1739-1803),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/66,3000635,Karina Secundino Estanislao,3000636,José Luis Alcauter Guzmán,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-24,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Abastecimiento de Agua -- Siglo XVIII,Abastecimiento de Agua -- Siglo XVIII,info:eu-repo/classification/LEMB/Conflicto Social -- Jococtitlan Estado de México,Conflicto Social -- Jococtitlan Estado de México,info:eu-repo/classification/LEMB/Abastecimiento de agua -- Administración -- Jococtitlan Estado de México,Abastecimiento de agua -- Administración -- Jococtitlan Estado de México,info:eu-repo/classification/LEMB/Jococtitlan (Estado de México) -- Historia -- Siglo XVIII,Jococtitlan (Estado de México) -- Historia -- Siglo XVIII,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uno es de donde vive : Estrategias de territorialización de la identidad afrodescendiente en Medellín 1970-2016,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/185,3000657,Ana María Restrepo Rodríguez,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2016-11-30,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Negros -- Colombia -- Identidad Étnica,Negros -- Colombia -- Identidad Étnica,info:eu-repo/classification/LEMB/Multiculturalismo -- Colombia,Multiculturalismo -- Colombia,info:eu-repo/classification/LEMB/Territorialidad Humana -- Colombia,Territorialidad Humana -- Colombia,info:eu-repo/classification/LEMB/Colombia -- Historia -- Siglo XX,Colombia -- Historia -- Siglo XX,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La élite empresarial y los procesos de desarrollo territorial de La Piedad,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/135,3000665,Brenda Urbano Hernández,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2016-12-15,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Élite (Ciencias Sociales) -- La Piedad de Cavadas Michoacán,Élite (Ciencias Sociales) -- La Piedad de Cavadas Michoacán,info:eu-repo/classification/LEMB/Empresarios -- La Piedad de Cavadas Michoacán,Empresarios -- La Piedad de Cavadas Michoacán,info:eu-repo/classification/LEMB/Espacio en Economía -- La Piedad de Cavadas Michoacán,Espacio en Economía -- La Piedad de Cavadas Michoacán,info:eu-repo/classification/LEMB/Geografía Humana -- La Piedad de Cavadas Michoacán,Geografía Humana -- La Piedad de Cavadas Michoacán,info:eu-repo/classification/LEMB/Política Económica -- La Piedad de Cavadas Michoacán,Política Económica -- La Piedad de Cavadas Michoacán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorializaciones campesinas del agua en Usme : contextos de expansión urbana del sur de Bogotá 1980-2016,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/67,3000668,Patricia Gómez Zárate,3000669,Octavio Martín González Santana,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-15,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Urbanización -- Usme Colombia,Urbanización -- Usme Colombia,info:eu-repo/classification/LEMB/Cambio Social -- Usme Colombia,Cambio Social -- Usme Colombia,info:eu-repo/classification/LEMB/Asentamientos Humanos -- Aspectos Ambientales -- Usme Colombia,Asentamientos Humanos -- Aspectos Ambientales -- Usme Colombia,info:eu-repo/classification/LEMB/Asentamientos irregulares urbanos -- Colombia,Asentamientos irregulares urbanos -- Colombia,info:eu-repo/classification/LEMB/Campesinos -- Condiciones Económicas -- Usme Colombia,Campesinos -- Condiciones Económicas -- Usme Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formación experiencial de paisajes Campesinos : Río Verde de los Montes Antioquia Colombia. 1950-2016,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/154,3013827,Sergio Iván Arroyave Arrubla,3000574,José de Jesús Hernández López,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-13,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Café -- Colombia -- Antoquia,Café -- Colombia -- Antoquia,info:eu-repo/classification/LEMB/Tenencia de la Tierra -- Colombia -- Antoquia,Tenencia de la Tierra -- Colombia -- Antoquia,info:eu-repo/classification/LEMB/Cambios de Paisaje -- Colombia -- Antoquia,Cambios de Paisaje -- Colombia -- Antoquia,info:eu-repo/classification/LEMB/Rio Verde de los Montes (Colombia) -- Condiciones Económicas -- Siglo XX,Rio Verde de los Montes (Colombia) -- Condiciones Económicas -- Siglo XX,info:eu-repo/classification/LEMB/Rio Verde de los Montes (Colombia) -- Condiciones Rurales -- Siglo XX,Rio Verde de los Montes (Colombia) -- Condiciones Rurales -- Siglo XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorialidad comunidad y cacicazgo : la Magdalena y San Pablo durante el siglo XVIII,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/155,3013828,ÓSCAR RODRÍGUEZ RODRÍGUEZ,3000636,José Luis Alcauter Guzmán,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-23,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Reforma Agraria -- Oaxaca -- Historia,Reforma Agraria -- Oaxaca -- Historia,info:eu-repo/classification/LEMB/Tenencia de la Tierra -- Oaxaca -- Historia,Tenencia de la Tierra -- Oaxaca -- Historia,info:eu-repo/classification/LEMB/Geografía Histórica -- Oaxaca,Geografía Histórica -- Oaxaca,info:eu-repo/classification/LEMB/Indios de México -- Oaxaca -- Siglo XVIII,Indios de México -- Oaxaca -- Siglo XVIII,info:eu-repo/classification/LEMB/Oaxaca -- Condiciones Sociales -- Siglo XVIII,Oaxaca -- Condiciones Sociales -- Siglo XVIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indígenas en disputa : los tseltales de Oxchuc ante los proyectos religiosos e indigenistas 1940-1970,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/156,3013829,Heriberto Cruz Gómez,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-31,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Indios de México -- Chiapas -- Religión,Indios de México -- Chiapas -- Religión,info:eu-repo/classification/LEMB/Tzeltales -- Religión,Tzeltales -- Religión,info:eu-repo/classification/LEMB/Movimientos Sociales -- Aspectos Religiosos,Movimientos Sociales -- Aspectos Religiosos,info:eu-repo/classification/LEMB/Chiapas -- Historia -- 1940-1970,Chiapas -- Historia -- 1940-1970,info:eu-repo/classification/LEMB/Oxchuc Chiapas -- Política y Gobierno -- Siglo XX,Oxchuc Chiapas -- Política y Gobierno -- Siglo XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vida cotidiana y violencia durante la guerra de independencia : Guanajuato y Michoacán 1800-1830,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/157,3013830,Iliria Olimpia Flores Carreño,3000576,Jose Antonio Serrano Ortega,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-30,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/México -- Historia -- Guerra de Independencia 1810-1821,México -- Historia -- Guerra de Independencia 1810-1821,info:eu-repo/classification/LEMB/Michoacán -- Vida Social y Costumbres -- Siglo XIX,Michoacán -- Vida Social y Costumbres -- Siglo XIX,info:eu-repo/classification/LEMB/Guanajuato -- Vida Social y Costumbres -- Siglo XIX,Guanajuato -- Vida Social y Costumbres -- Siglo XIX,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/55,HISTORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La transformación del espacio rural en Campo Manzanillo Colima tras el desarrollo energético y portuario 1970-2013,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/159,3013831,Francisco Javier Verduzco Miramón,3000630,J. Luis Seefoó Luján,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2013-09-10,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Energía eléctrica -- Aspectos Ambientales -- México,Energía eléctrica -- Aspectos Ambientales -- México,info:eu-repo/classification/LEMB/Energía eléctrica -- Conservación -- México,Energía eléctrica -- Conservación -- México,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/63,SOCIOLOGÍA,info:eu-repo/classification/cti/6307,CAMBIO Y DESARROLLO SOCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inicio de la ortopedia en México como especialidad médica (finales del siglo XIX – 1960),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/160,3013832,José Luis Gómez De Lara,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,info:eu-repo/semantics/acceptedVersion,2017-02-08,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Ortopedia -- México -- Historia,Ortopedia -- México -- Historia,info:eu-repo/classification/LEMB/Ortopedia -- Historia -- Siglo XIX,Ortopedia -- Historia -- Siglo XIX,info:eu-repo/classification/LEMB/Ortopedia -- Historia -- Siglo XX,Ortopedia -- Historia -- Siglo XX,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/55,HISTORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La representación televisiva del sexenio de Carlos Salinas de Gortari a través del noticiero “24 Horas” (1988-1994),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/163,3013834,Humberto Ramón Novelo Sánchez,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,info:eu-repo/semantics/acceptedVersion,2017-03-30,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Salinas de Gortari Carlos ( 1948- ),Salinas de Gortari Carlos ( 1948- ),info:eu-repo/classification/LEMB/Televisa (Firma : Ciudad de México),Televisa (Firma : Ciudad de México),info:eu-repo/classification/LEMB/Gobierno y Prensa -- México,Gobierno y Prensa -- México,info:eu-repo/classification/LEMB/Comunicación -- Aspectos Políticos -- México,Comunicación -- Aspectos Políticos -- México,info:eu-repo/classification/LEMB/Medios de Comunicación Masiva -- Aspectos Políticos -- México,Medios de Comunicación Masiva -- Aspectos Políticos -- México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El sentido y el significado de habitar un espacio construido en Zamora,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/164,3013826,José Manuel Castellanos Martínez,3000669,Octavio Martín González Santana,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-29,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Urbanismo -- Michoacán -- Zamora,Urbanismo -- Michoacán -- Zamora,info:eu-repo/classification/LEMB/Desarrollo Urbano -- Michoacán -- Zamora,Desarrollo Urbano -- Michoacán -- Zamora,info:eu-repo/classification/LEMB/Asentamientos Humanos -- Michoacán -- Zamora,Asentamientos Humanos -- Michoacán -- Zamora,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/63,SOCIOLOGÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los historiadores : una comunidad del saber. La conformación del campo historiográfico mexicano (1884-1955),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/166,3013836,Jesús Iván Mora Muro,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,info:eu-repo/semantics/acceptedVersion,2016-09-08,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Historiadores Mexicanos -- Biobibliografía,Historiadores Mexicanos -- Biobibliografía,info:eu-repo/classification/LEMB/México -- Vida Intelectual,México -- Vida Intelectual,info:eu-repo/classification/LEMB/México -- Historiografía,México -- Historiografía,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/55,HISTORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namiquipa un poblamiento lento y difícil (1782-1910),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/183,3000490,Clementina Campos Reyes,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,info:eu-repo/semantics/acceptedVersion,2016-12-15,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Demografía -- México -- Chihuahua -- Historia,Demografía -- México -- Chihuahua -- Historia,info:eu-repo/classification/LEMB/Tenencia de la Tierra -- México -- Aspectos Económicos,Tenencia de la Tierra -- México -- Aspectos Económicos,info:eu-repo/classification/LEMB/Namiquipa (Chihuahua) -- Historia,Namiquipa (Chihuahua) -- Historia,info:eu-repo/classification/LEMB/Namiquipa (Chihuahua) -- Condiciones Económicas -- Siglo XIX,Namiquipa (Chihuahua) -- Condiciones Económicas -- Siglo XIX,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El exilio brasileño en México durante la dictadura militar en Brasil (1964-1979),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/167,3013838,Daniela Morales,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,info:eu-repo/semantics/acceptedVersion,2016-12-06,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Exiliados -- Actividad Política -- Brasil,Exiliados -- Actividad Política -- Brasil,info:eu-repo/classification/LEMB/Refugiados -- México,Refugiados -- México,info:eu-repo/classification/LEMB/Brasil -- Política y Gobierno -- 1964-1979,Brasil -- Política y Gobierno -- 1964-1979,info:eu-repo/classification/LEMB/Brasil -- Historia -- Revolución 1964,Brasil -- Historia -- Revolución 1964,info:eu-repo/classification/LEMB/América Latina -- Política y Gobierno -- Siglo XX,América Latina -- Política y Gobierno -- Siglo XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Narrativas de la Autoridad : Activación del Pasado en el Sitio Arqueológico Los Guachimontones Teuchitlán Jalisco,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/171,3013839,Héctor José Cardona Machado,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2016-10-21,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Patrimonio Cultural -- Protección,Patrimonio Cultural -- Protección,info:eu-repo/classification/LEMB/Arqueología -- Teuchitlán Jalisco,Arqueología -- Teuchitlán Jalisco,info:eu-repo/classification/LEMB/Guachimontones Sitio arqueológico (Teuchitlán Jalisco),Guachimontones Sitio arqueológico (Teuchitlán Jalisco),info:eu-repo/classification/LEMB/Teuchitlán Jalisco -- Antigüedades,Teuchitlán Jalisco -- Antigüedades,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
De la plata al plato : etnoarqueología de la Producción Salinera en el Valle de El Salado (San Luis Potosí-Zacatecas),http://colmich.repositorioinstitucional.mx/jspui/handle/1016/170,3000666,Ezra Uriel Haro,3000667,Eduardo Williams,director,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-21,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Sal -- San Luis Potosí -- Historia,Sal -- San Luis Potosí -- Historia,info:eu-repo/classification/LEMB/Sal -- Zacatecas -- Historia,Sal -- Zacatecas -- Historia,info:eu-repo/classification/LEMB/Sal -- Industria y Comercio -- San Luis Potosí,Sal -- Industria y Comercio -- San Luis Potosí,info:eu-repo/classification/LEMB/Sal -- Industria y Comercio -- Zacatecas,Sal -- Industria y Comercio -- Zacatecas,info:eu-repo/classification/LEMB/Etnoarqueología,Etnoarqueología,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fronteras mapas e islas : la conformación de la frontera península de Yucatán-Belice. Una aproximación dialógica,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/168,3013840,Ana E. Cervera Molina,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/doctoralThesis,info:eu-repo/semantics/acceptedVersion,2017-03-06,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Cartografía -- México -- Historia,Cartografía -- México -- Historia,info:eu-repo/classification/LEMB/Cartografía -- Belice -- Historia,Cartografía -- Belice -- Historia,info:eu-repo/classification/LEMB/Península de Yucatán -- Historia,Península de Yucatán -- Historia,info:eu-repo/classification/LEMB/México -- Límites -- Belice,México -- Límites -- Belice,info:eu-repo/classification/LEMB/España -- Colonias -- Administración,España -- Colonias -- Administración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El entorno construido en Los Guachimontones Jalisco : un acercamiento desde las plazas y los patios,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/175,3013846,David Muñiz,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-27,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Excavaciones (Arqueología),Excavaciones (Arqueología),info:eu-repo/classification/LEMB/Arqueología -- Teuchitlán Jalisco,Arqueología -- Teuchitlán Jalisco,info:eu-repo/classification/LEMB/Guachimontones Sitio arqueológico (Teuchitlán Jalisco),Guachimontones Sitio arqueológico (Teuchitlán Jalisco),info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/55,HISTORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorialidades Andinas en el Valle de Sogamoso frente a la Modernidad la Modernización y el Desarrollismo,http://colmich.repositorioinstitucional.mx/jspui/handle/1016/176,3013847,Rodrigo Hernán Chaparro Montaña,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/acceptedVersion,2017-03-27,,,Repositorio Institucional de COLMICH,,,,,,info:eu-repo/classification/LEMB/Geografía Histórica,Geografía Histórica,info:eu-repo/classification/LEMB/Geografía Política -- Valle de Sogamoso Colombia,Geografía Política -- Valle de Sogamoso Colombia,info:eu-repo/classification/LEMB/Territorialidad Humana -- Valle de Sogamoso Colombia,Territorialidad Humana -- Valle de Sogamoso Colombia,info:eu-repo/classification/LEMB/Indios de America del Sur -- Region de los Andes -- Identidad Étnica,Indios de America del Sur -- Region de los Andes -- Identidad Étnica,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
